"temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","apparent_temperature_mean","sunrise","sunset","shortwave_radiation_sum","precipitation_sum","rain_sum","snowfall_sum","precipitation_hours","windspeed_10m_max","windgusts_10m_max","winddirection_10m_dominant","et0_fao_evapotranspiration","latitude","longitude","elevation","country","city"
"27.3","25.1","26.3","28.9","26.5","27.4","2010-01-01T00:49","2010-01-01T12:27","16.59","0","0","0","0","22.7","35.6","36","4.67","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","24.3","25.7","28.8","26.6","27.6","2010-01-02T00:49","2010-01-02T12:28","15.31","2","2","0","11","22.5","36","36","3.77","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.3","24.2","25.2","28.4","26","27.1","2010-01-03T00:50","2010-01-03T12:28","15.44","1.4","1.4","0","7","22.7","34.2","26","3.52","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.5","23.5","24.9","28.8","24.5","26.3","2010-01-04T00:50","2010-01-04T12:29","18.62","0","0","0","0","19.5","33.1","9","4.32","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.8","23.4","25.1","28.6","24.7","25.9","2010-01-05T00:51","2010-01-05T12:29","22.31","0","0","0","0","20.9","34.2","7","5.33","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.1","24.5","25.7","27.8","25.4","26.4","2010-01-06T00:51","2010-01-06T12:30","16.78","0","0","0","0","22.1","34.6","23","4.76","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","23.3","25.3","28.3","25.5","26.9","2010-01-07T00:51","2010-01-07T12:30","13.32","15.6","15.6","0","12","23.1","37.1","356","3.58","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26","23.4","24.9","30.6","27.2","28.9","2010-01-08T00:52","2010-01-08T12:31","8.87","1.8","1.8","0","8","14.1","31.7","80","1.85","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","24.4","26.2","33.3","28.7","30.6","2010-01-09T00:52","2010-01-09T12:31","19.17","2.2","2.2","0","5","17.3","28.1","118","3.65","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.9","24.3","25.9","33.1","28.8","30.6","2010-01-10T00:52","2010-01-10T12:32","19.44","0.5","0.5","0","3","15","27.4","90","3.64","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","23.9","26.1","35","28.7","31","2010-01-11T00:52","2010-01-11T12:32","20.2","0.5","0.5","0","5","11.5","21.2","83","3.9","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","23.8","25.6","34","28.4","30.4","2010-01-12T00:53","2010-01-12T12:33","18.49","7.6","7.6","0","12","11.1","20.9","40","3.54","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","24.8","26.4","33.4","29.1","30.7","2010-01-13T00:53","2010-01-13T12:33","18.17","1.2","1.2","0","9","15.3","24.1","80","3.68","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","25","26.5","31.7","27.7","29.7","2010-01-14T00:53","2010-01-14T12:34","19.18","0.9","0.9","0","4","20","32.8","61","4.04","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.1","24.9","26.1","30.6","27.2","28.1","2010-01-15T00:54","2010-01-15T12:34","19.33","0","0","0","0","19.4","31.3","41","4.54","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24.8","25.6","30.1","27.2","28.3","2010-01-16T00:54","2010-01-16T12:35","16.06","8.2","8.2","0","21","22.4","37.8","46","3.35","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","25.1","26.2","29.2","27.2","28","2010-01-17T00:54","2010-01-17T12:35","17.18","1","1","0","6","25.8","41","31","4.15","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.5","25.1","25.6","29.3","27","28","2010-01-18T00:54","2010-01-18T12:36","14.09","3.1","3.1","0","17","20.2","32.8","37","3.34","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","24.9","26","30.3","26.3","27.9","2010-01-19T00:54","2010-01-19T12:36","18.8","0","0","0","0","21.3","33.8","36","4.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","24.5","25.9","29.7","25.8","27.4","2010-01-20T00:55","2010-01-20T12:36","19.55","0","0","0","0","19.2","31.7","29","4.74","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","24.4","25.4","28.7","25.8","26.7","2010-01-21T00:55","2010-01-21T12:37","18.86","0","0","0","0","20.9","34.6","24","4.49","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.1","23.8","25.2","28.9","25","26.4","2010-01-22T00:55","2010-01-22T12:37","21.19","0","0","0","0","21","34.2","16","4.87","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.7","23.9","25.8","29.4","24.9","27","2010-01-23T00:55","2010-01-23T12:38","21.27","0","0","0","0","16.6","29.2","36","5.12","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.3","23.7","25.8","30.4","26.2","27.8","2010-01-24T00:55","2010-01-24T12:38","20.85","0.4","0.4","0","3","14.2","26.6","34","4.83","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.6","24.1","25.8","31.2","27.4","28.8","2010-01-25T00:55","2010-01-25T12:39","19.81","0.2","0.2","0","2","17.2","28.8","27","4.09","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","24.1","25.9","31.4","27.4","28.9","2010-01-26T00:55","2010-01-26T12:39","20.46","0.7","0.7","0","5","18.2","30.2","35","4.22","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.2","24.4","25.7","31.4","27.6","28.7","2010-01-27T00:55","2010-01-27T12:39","17.68","3.9","3.9","0","22","22.9","36.7","42","3.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","25.2","26.4","30.9","27.2","28.7","2010-01-28T00:55","2010-01-28T12:40","20","0.6","0.6","0","4","24.2","38.5","43","4.37","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.6","25.2","26.1","29.9","26.9","27.8","2010-01-29T00:55","2010-01-29T12:40","17.24","1.4","1.4","0","7","24.7","38.5","32","4.27","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","25.3","26.1","28.6","26.7","27.6","2010-01-30T00:55","2010-01-30T12:40","13.33","1.5","1.5","0","5","25.3","40","28","3.79","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","25.6","26.3","29.1","27","28","2010-01-31T00:55","2010-01-31T12:41","15.59","0.3","0.3","0","3","23.5","37.1","22","4.14","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","24.9","26.2","30.4","27","28.3","2010-02-01T00:55","2010-02-01T12:41","16.42","0.7","0.7","0","4","20.9","33.8","24","4.08","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.8","24.6","25.6","28.3","26.5","27.2","2010-02-02T00:55","2010-02-02T12:41","16","2","2","0","8","26.1","43.2","30","3.82","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24.4","25.5","28.4","26.2","27.1","2010-02-03T00:55","2010-02-03T12:42","18.67","0","0","0","0","23.8","38.2","31","4.26","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.2","24.4","25.5","29.3","26.1","27","2010-02-04T00:55","2010-02-04T12:42","19.09","0","0","0","0","19.2","31.3","32","4.56","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.7","24.8","26","29.1","25.9","27.1","2010-02-05T00:55","2010-02-05T12:42","17.69","0","0","0","0","20.2","32.8","31","4.75","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.6","24.6","26.1","29.6","25.3","26.8","2010-02-06T00:55","2010-02-06T12:42","20.84","0","0","0","0","24.7","38.5","44","5.51","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.9","24.3","25.9","29","25.1","26.4","2010-02-07T00:55","2010-02-07T12:43","19.36","0","0","0","0","23.2","37.1","40","5.31","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","24.2","25.8","29","25.2","27.1","2010-02-08T00:54","2010-02-08T12:43","21.64","0","0","0","0","20.5","33.1","39","5.08","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.7","24.4","26.2","29.2","26.3","28.5","2010-02-09T00:54","2010-02-09T12:43","13.16","0","0","0","0","15.5","25.2","54","3.59","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.9","25.4","26.6","31.2","28.3","29.3","2010-02-10T00:54","2010-02-10T12:43","17.84","0.6","0.6","0","4","20.1","33.1","45","4.1","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.3","25.4","26.6","32","28.1","29.5","2010-02-11T00:54","2010-02-11T12:44","17.52","0","0","0","0","17.6","29.5","41","3.98","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","25.4","26.4","30.1","28.3","29.1","2010-02-12T00:54","2010-02-12T12:44","10.63","0","0","0","0","19.5","31.3","41","2.95","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.6","24.8","26.6","32.8","28.1","29.6","2010-02-13T00:53","2010-02-13T12:44","19.36","0","0","0","0","19.1","31.7","44","4.26","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.5","24.6","26.1","33.1","27.4","29.1","2010-02-14T00:53","2010-02-14T12:44","22.68","0","0","0","0","15.5","27.7","66","4.89","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.9","24.6","26.8","32.8","27.4","29.2","2010-02-15T00:53","2010-02-15T12:44","22.78","0","0","0","0","15.9","28.4","78","5.34","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","25.6","26.6","29.9","28.6","29.5","2010-02-16T00:53","2010-02-16T12:45","10.54","2.9","2.9","0","13","20.2","32.8","47","2.92","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.5","25.2","26.8","32.1","29","30.2","2010-02-17T00:52","2010-02-17T12:45","19.2","1.4","1.4","0","8","23.4","37.4","62","4.02","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.7","24.8","26.4","34.1","28","30","2010-02-18T00:52","2010-02-18T12:45","23.86","0","0","0","0","13.4","24.5","79","4.96","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.3","24.7","26.7","34.3","27.8","30","2010-02-19T00:52","2010-02-19T12:45","24.21","0","0","0","0","14.8","25.2","85","5.32","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30","25.4","27.3","34.9","28.5","30.7","2010-02-20T00:52","2010-02-20T12:45","22.27","0","0","0","0","15.8","25.6","83","5.07","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.5","25.5","27.2","34.1","28.8","30.4","2010-02-21T00:51","2010-02-21T12:45","24.35","0","0","0","0","16","26.6","81","5.37","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.5","25.8","27.3","34.1","28.9","30.5","2010-02-22T00:51","2010-02-22T12:45","24.66","0","0","0","0","17.9","29.9","82","5.43","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.8","24.7","26.9","34.5","28.2","30.4","2010-02-23T00:51","2010-02-23T12:45","23.05","0","0","0","0","13.3","24.1","107","5.06","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.1","24.3","26.9","35","28.1","30.3","2010-02-24T00:50","2010-02-24T12:45","25.32","0","0","0","0","18.7","26.6","125","5.6","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.5","23.9","27.1","36.3","27.9","30.9","2010-02-25T00:50","2010-02-25T12:45","24.84","0","0","0","0","18.1","29.5","104","5.47","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.3","24.9","27.1","35.8","28.2","30.8","2010-02-26T00:49","2010-02-26T12:46","24.8","0","0","0","0","16.7","27.7","65","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.7","24.6","27.1","34","28.1","30.2","2010-02-27T00:49","2010-02-27T12:46","24.57","0","0","0","0","16.8","28.4","80","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.3","25","27.2","35.1","28.8","30.9","2010-02-28T00:49","2010-02-28T12:46","25.83","0","0","0","0","14.1","25.2","92","5.56","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.3","24.1","26.5","33.4","27","29.6","2010-03-01T00:48","2010-03-01T12:46","24.56","0","0","0","0","14.5","25.6","79","5.24","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.9","23.4","26.2","32.8","26.5","28.9","2010-03-02T00:48","2010-03-02T12:46","25.31","0","0","0","0","13.7","24.5","67","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.9","24.1","26.6","34.5","27.1","29.6","2010-03-03T00:47","2010-03-03T12:46","26.43","0","0","0","0","15.7","25.2","93","5.77","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.4","23.8","27.6","36.9","27.6","31.6","2010-03-04T00:47","2010-03-04T12:46","24.08","0","0","0","0","18.4","32.8","131","5.34","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.9","25.1","28.3","37.9","29.4","32.3","2010-03-05T00:46","2010-03-05T12:46","24.27","0","0","0","0","18.7","30.2","136","5.63","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.3","25.4","28.6","37.9","28.1","32.2","2010-03-06T00:46","2010-03-06T12:46","25.25","0","0","0","0","22.4","36.7","160","6.09","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33","25.5","28.5","39.1","28.1","32.7","2010-03-07T00:45","2010-03-07T12:46","25.07","0","0","0","0","21.4","35.3","68","5.72","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.3","25.9","28.3","36.5","30.3","32.2","2010-03-08T00:45","2010-03-08T12:46","23.63","0","0","0","0","18","30.2","116","5.46","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.2","26.2","28.3","35.9","29.5","31.8","2010-03-09T00:45","2010-03-09T12:46","23.53","0","0","0","0","18.4","31.7","101","5.53","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.8","26.4","28.5","34.6","29.2","31.2","2010-03-10T00:44","2010-03-10T12:46","24.18","0.2","0.2","0","1","20.2","34.9","81","6.03","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.8","26.9","28.6","34.8","29.1","31.3","2010-03-11T00:44","2010-03-11T12:46","23.42","0.7","0.7","0","4","21.9","35.6","77","5.99","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.7","27.3","28.6","34.3","30","31.6","2010-03-12T00:43","2010-03-12T12:46","21.47","0","0","0","0","21","36.4","68","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.2","26.9","28.5","34","31","32.2","2010-03-13T00:43","2010-03-13T12:46","20.59","0.9","0.9","0","7","22.7","37.1","70","4.93","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.3","26","28.4","36.8","31","32.9","2010-03-14T00:42","2010-03-14T12:46","25.12","0","0","0","0","16.7","28.4","65","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.6","25.1","28","37.1","29.5","32.1","2010-03-15T00:42","2010-03-15T12:46","25.97","0","0","0","0","15.5","26.6","112","5.77","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.6","24.9","27.9","36.8","29.4","31.9","2010-03-16T00:41","2010-03-16T12:46","26.38","0","0","0","0","16.5","30.2","94","5.87","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.8","26.1","28.4","34.6","29.7","31.4","2010-03-17T00:40","2010-03-17T12:46","24.71","0","0","0","0","17.6","29.9","69","6.07","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.4","26.9","28.4","32.8","29.4","31","2010-03-18T00:40","2010-03-18T12:45","21.52","0.6","0.6","0","4","23.6","38.2","55","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.9","26.8","28.5","35.1","30.7","32.3","2010-03-19T00:39","2010-03-19T12:45","23.88","0.1","0.1","0","1","20.9","35.3","47","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.4","26.3","28.5","36.9","31.5","33.2","2010-03-20T00:39","2010-03-20T12:45","25.37","0","0","0","0","16","28.8","54","5.43","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.9","25.5","28.4","38.1","31","33.4","2010-03-21T00:38","2010-03-21T12:45","25.79","0","0","0","0","17.2","29.5","88","5.6","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32","25.7","28.5","38.3","30.8","33.4","2010-03-22T00:38","2010-03-22T12:45","24.88","0","0","0","0","16.3","28.4","115","5.46","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.1","26","28.5","37.8","29.7","32.4","2010-03-23T00:37","2010-03-23T12:45","26.51","0","0","0","0","18.1","30.2","119","6.14","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.9","25.8","28.4","35.8","30","32.2","2010-03-24T00:37","2010-03-24T12:45","22.49","0","0","0","0","15.6","27.7","125","5.3","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.1","27.2","29.2","37.9","30.9","33.6","2010-03-25T00:36","2010-03-25T12:45","23.76","0.1","0.1","0","1","19.4","34.6","115","5.61","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.6","26.8","29.1","38.4","31.4","34","2010-03-26T00:36","2010-03-26T12:45","23.88","1.2","1.2","0","4","17.4","31","129","5.41","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.5","25.4","27.6","39.3","30.1","32.8","2010-03-27T00:35","2010-03-27T12:45","21.54","16.5","16.5","0","11","18.5","34.9","175","4.57","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.8","25.9","27.9","36.2","31.3","33.3","2010-03-28T00:35","2010-03-28T12:45","16.06","0.3","0.3","0","1","12.1","20.5","138","3.55","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.8","26.3","28","39","31.3","33.9","2010-03-29T00:34","2010-03-29T12:45","21.83","4.5","4.5","0","7","10.7","19.4","181","4.58","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.1","26.2","28.1","38.5","30.7","33.3","2010-03-30T00:34","2010-03-30T12:45","23.94","0.9","0.9","0","5","14.8","26.6","182","5.11","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.2","26.1","29","39.7","30.3","34","2010-03-31T00:33","2010-03-31T12:45","24.9","0.9","0.9","0","2","14.3","26.3","225","5.59","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.6","26.5","29.6","40.5","30.2","34.5","2010-04-01T00:32","2010-04-01T12:45","26.33","0","0","0","0","18.3","28.1","171","6.1","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.7","26.9","29.4","41","31.9","34.9","2010-04-02T00:32","2010-04-02T12:45","26.33","0","0","0","0","17.4","28.1","117","5.89","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.1","26.9","29.1","38.9","32.4","34.4","2010-04-03T00:31","2010-04-03T12:45","26.04","0.1","0.1","0","1","16.3","25.6","121","5.71","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.1","26.6","28.7","37.2","31.8","33.8","2010-04-04T00:31","2010-04-04T12:44","23.4","0.2","0.2","0","2","17","25.9","125","5.12","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.6","26.7","29","38.6","32.6","34.8","2010-04-05T00:30","2010-04-05T12:44","24.09","0.1","0.1","0","1","12.8","24.1","126","5.18","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.1","26.6","28.5","36.6","32.2","33.6","2010-04-06T00:30","2010-04-06T12:44","14.21","0.5","0.5","0","3","12.7","25.2","125","3.35","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.7","25.7","28","36.3","30","32.8","2010-04-07T00:29","2010-04-07T12:44","18.94","11.4","11.4","0","15","14.3","26.6","101","4.17","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.1","25.9","28.6","37.1","30.8","33.9","2010-04-08T00:29","2010-04-08T12:44","22.46","0.5","0.5","0","4","17.4","31.3","120","4.72","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31","26.3","28.7","37.1","32.8","34.2","2010-04-09T00:28","2010-04-09T12:44","23.66","0","0","0","0","16","27.7","111","5.04","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.3","26.7","29.3","39.9","32.2","34.5","2010-04-10T00:28","2010-04-10T12:44","23.49","0","0","0","0","19.4","29.2","147","5.43","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.2","27.4","29.8","38.5","33","34.9","2010-04-11T00:27","2010-04-11T12:44","24.02","0","0","0","0","20.2","31","147","5.61","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.3","27.6","29.9","41.1","33","35.5","2010-04-12T00:27","2010-04-12T12:44","24.69","0.1","0.1","0","1","16.1","26.3","171","5.73","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.7","27.4","30.1","41.1","33","35.7","2010-04-13T00:26","2010-04-13T12:44","24.98","1","1","0","4","15.9","23","145","5.77","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.1","27.2","29.4","39.1","32.3","34.9","2010-04-14T00:26","2010-04-14T12:44","20.61","1.5","1.5","0","5","15.5","23.8","196","4.64","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.6","27","29.7","39.6","32.4","34.8","2010-04-15T00:25","2010-04-15T12:44","24.35","0.7","0.7","0","3","17.7","28.1","128","5.71","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.3","26.9","28.8","39.6","31.6","34.4","2010-04-16T00:25","2010-04-16T12:44","22.95","2.7","2.7","0","4","13.2","24.5","165","5.06","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.5","26.6","28.7","39","32","34.2","2010-04-17T00:24","2010-04-17T12:44","21.03","0.2","0.2","0","1","17.6","28.8","171","4.56","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.4","26.5","29.2","39.4","31.9","34.5","2010-04-18T00:24","2010-04-18T12:44","24.5","0.1","0.1","0","1","17","31","153","5.52","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.9","26.9","29.5","41.4","31.4","35.1","2010-04-19T00:24","2010-04-19T12:44","24.78","1.1","1.1","0","2","11.8","24.1","186","5.56","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.9","27.1","30","41.1","32.1","34.9","2010-04-20T00:23","2010-04-20T12:44","25.17","0.1","0.1","0","1","18.6","29.2","168","6.08","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.8","27.3","30.3","40.2","31.7","35.2","2010-04-21T00:23","2010-04-21T12:44","24.8","0","0","0","0","12.9","26.3","196","5.94","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"34.6","27.4","30.2","42","31.5","35.7","2010-04-22T00:22","2010-04-22T12:44","25.12","0.2","0.2","0","1","15.5","28.1","185","5.83","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33","26.8","29.4","40.5","31.4","34.9","2010-04-23T00:22","2010-04-23T12:44","24.36","0","0","0","0","16.9","27.4","259","5.53","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.9","26.3","28.5","40.5","31","33.7","2010-04-24T00:21","2010-04-24T12:44","21.81","12.7","12.7","0","4","17.8","27.4","241","4.82","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.7","26.4","29.4","37.6","31.1","34.4","2010-04-25T00:21","2010-04-25T12:44","20.63","1.3","1.3","0","4","14.2","20.9","164","4.84","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.1","26.4","28.5","37.5","31.5","34.3","2010-04-26T00:21","2010-04-26T12:44","22.14","3","3","0","5","15.6","27.4","141","4.57","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.6","26.4","29","38.6","31.5","35.1","2010-04-27T00:20","2010-04-27T12:44","23.36","0.2","0.2","0","1","13.9","23","97","4.9","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.9","27.4","29.5","38.9","33","34.9","2010-04-28T00:20","2010-04-28T12:44","23.8","0","0","0","0","14.4","26.6","128","5.39","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.7","26.2","29","37.4","30.8","33.8","2010-04-29T00:20","2010-04-29T12:44","22.46","3.5","3.5","0","6","19.4","33.5","127","5.04","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31","25.5","27.8","37.2","29.9","33.1","2010-04-30T00:19","2010-04-30T12:44","21.36","12.6","12.6","0","15","17.7","29.2","129","4.4","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.8","25.7","28.2","37","29.9","33.5","2010-05-01T00:19","2010-05-01T12:44","19.69","0.5","0.5","0","3","16.1","27.7","321","4.17","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31","26.3","28.4","38.5","31","34.1","2010-05-02T00:19","2010-05-02T12:45","22.46","2.9","2.9","0","4","14.2","24.1","112","4.73","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.1","26.4","27.8","38.5","31.4","33.4","2010-05-03T00:18","2010-05-03T12:45","19.11","4.8","4.8","0","6","12.2","23.4","205","4.05","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.7","26.4","28.8","39.3","31.3","34.2","2010-05-04T00:18","2010-05-04T12:45","22.8","3.2","3.2","0","3","14.4","23","233","4.9","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.7","27","28.8","39.4","31.2","34.1","2010-05-05T00:18","2010-05-05T12:45","23.05","3","3","0","4","15.5","25.9","233","5.02","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.3","26.9","29.6","41.5","31.2","34.9","2010-05-06T00:17","2010-05-06T12:45","23.55","0","0","0","0","18","28.8","191","5.42","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.2","26.9","29.1","40.2","32.1","35","2010-05-07T00:17","2010-05-07T12:45","23.93","0.9","0.9","0","4","12.2","24.5","227","5.2","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.4","26.1","28.1","40.9","31","34","2010-05-08T00:17","2010-05-08T12:45","23.09","11","11","0","6","11.6","23","211","4.86","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.3","26.2","28.3","39.3","30.9","33.6","2010-05-09T00:17","2010-05-09T12:45","22.58","12.5","12.5","0","6","15.5","28.8","218","4.9","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.8","26.8","29.5","40.3","31.3","34.9","2010-05-10T00:16","2010-05-10T12:45","19.98","0","0","0","0","14.4","27.4","208","4.72","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.7","27.3","29.9","41.6","31.9","35.8","2010-05-11T00:16","2010-05-11T12:46","24.87","0.4","0.4","0","1","13","23.8","193","5.59","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.2","27.5","29.7","41.6","32.5","35.6","2010-05-12T00:16","2010-05-12T12:46","24.53","1.5","1.5","0","4","13","25.6","192","5.49","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.8","27.3","30.2","41.3","32.1","36","2010-05-13T00:16","2010-05-13T12:46","24.44","0.6","0.6","0","3","16.9","29.2","215","5.49","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.4","27.3","30","40.1","31","34.7","2010-05-14T00:16","2010-05-14T12:46","22.47","0","0","0","0","19","29.9","220","5.54","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"34.2","27.3","30","41.2","30.7","34.8","2010-05-15T00:16","2010-05-15T12:46","22.73","1.2","1.2","0","8","21.3","34.6","219","5.43","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"33.2","27.1","29.7","40","30.1","33.9","2010-05-16T00:15","2010-05-16T12:46","21.27","0.2","0.2","0","2","23.2","34.9","235","5.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
