time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city
1/1/2010,1,29.2,23.7,26.2,32.5,26.8,29,2010-01-01T00:45,2010-01-01T12:32,21.27,0,0,0,0,18.2,35.3,51,4.68,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/2/2010,1,29.3,24.1,26.3,33.3,27,29.5,2010-01-02T00:46,2010-01-02T12:32,20.98,0,0,0,0,19.1,33.8,49,4.52,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/3/2010,53,28.6,23.3,25.5,32.7,27.1,29.1,2010-01-03T00:46,2010-01-03T12:33,15.96,1.1,1.1,0,3,16.6,29.2,53,3.36,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/4/2010,53,27.9,23.2,25.4,32.3,27,29.5,2010-01-04T00:47,2010-01-04T12:33,13.5,2,2,0,5,7.6,26.6,104,2.82,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/5/2010,51,28,22.7,25.6,33,25.7,28.7,2010-01-05T00:47,2010-01-05T12:34,18.4,0.1,0.1,0,1,15.3,28.4,109,4.06,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/6/2010,3,28.6,23.6,25.7,33,25.7,28.1,2010-01-06T00:47,2010-01-06T12:34,17.59,0,0,0,0,11.5,20.9,52,4.13,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/7/2010,51,29.3,22.9,26.2,34.6,25.4,30.2,2010-01-07T00:48,2010-01-07T12:35,19.85,0.2,0.2,0,1,9.7,18,209,4.12,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/8/2010,53,28.6,23.7,26,34.1,28.3,31,2010-01-08T00:48,2010-01-08T12:35,16.93,2.2,2.2,0,6,9.7,23,218,3.4,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/9/2010,51,28.3,23.2,25.8,34.7,27.8,30.7,2010-01-09T00:48,2010-01-09T12:36,19.36,2.3,2.3,0,10,15.6,26.3,79,3.65,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/10/2010,1,28.8,22.6,25.9,34.8,26.9,30.8,2010-01-10T00:49,2010-01-10T12:36,21.54,0,0,0,0,10.9,21.6,75,4.18,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/11/2010,51,28.9,23,26.1,35.3,27.6,31.1,2010-01-11T00:49,2010-01-11T12:36,21.21,0.2,0.2,0,2,11.6,24.1,75,4.13,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/12/2010,51,29,23.1,26.1,35.4,27.7,31.3,2010-01-12T00:49,2010-01-12T12:37,21.07,0.2,0.2,0,2,7.1,16.6,62,4.17,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/13/2010,53,29.3,23.7,26,36,28.4,31.1,2010-01-13T00:50,2010-01-13T12:37,20.1,1.6,1.6,0,4,9.1,24.5,63,3.98,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/14/2010,1,29.4,24,26.5,33.7,28,30.1,2010-01-14T00:50,2010-01-14T12:38,21.21,0,0,0,0,18.8,34.9,59,4.38,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/15/2010,1,29.3,24.2,26.4,32.2,27,28.8,2010-01-15T00:50,2010-01-15T12:38,23.97,0,0,0,0,19.4,36,47,5.28,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/16/2010,51,29.2,24.3,25.9,32.5,26.8,28.8,2010-01-16T00:50,2010-01-16T12:39,20.44,0.1,0.1,0,1,25.8,45.4,51,4.24,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/17/2010,2,28.9,24.3,25.8,32.3,27.8,29,2010-01-17T00:51,2010-01-17T12:39,17.31,0,0,0,0,21.9,39.6,48,3.62,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/18/2010,51,28.2,24,25.5,32.9,27.3,29,2010-01-18T00:51,2010-01-18T12:40,16.5,1,1,0,4,15.3,32,51,3.44,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/19/2010,2,28.7,24,25.9,32,26.8,29.1,2010-01-19T00:51,2010-01-19T12:40,17.77,0,0,0,0,20.1,37.1,55,3.8,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/20/2010,1,29.9,23.7,26.3,33.7,25.8,29.1,2010-01-20T00:51,2010-01-20T12:40,22.35,0,0,0,0,14.6,27.4,46,4.95,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/21/2010,1,29.2,23.5,26,33,25.5,28.2,2010-01-21T00:52,2010-01-21T12:41,19.97,0,0,0,0,16.6,26.6,51,4.76,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/22/2010,3,29.2,23.4,26,32.3,25.6,28.3,2010-01-22T00:52,2010-01-22T12:41,20.64,0,0,0,0,16.1,28.4,60,4.81,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/23/2010,3,29.1,23.3,25.9,32.2,25.6,28.4,2010-01-23T00:52,2010-01-23T12:42,20.85,0,0,0,0,17.2,28.4,55,4.74,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/24/2010,3,29.3,23.1,26.4,32.9,25.7,29.4,2010-01-24T00:52,2010-01-24T12:42,19.54,0,0,0,0,13,27,53,4.4,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/25/2010,1,30,22.7,26.3,34.3,26.1,29.4,2010-01-25T00:52,2010-01-25T12:42,23.51,0,0,0,0,14.2,27.4,53,5.09,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/26/2010,0,30.7,22.3,26.5,35.1,25.8,30.2,2010-01-26T00:52,2010-01-26T12:43,24.52,0,0,0,0,14,25.2,47,5.21,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/27/2010,51,29.4,23.7,26.5,33.1,28.1,30.1,2010-01-27T00:52,2010-01-27T12:43,20.72,0.3,0.3,0,2,21.6,40.7,53,4.32,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/28/2010,1,30,24.2,26.9,33.1,27.7,29.7,2010-01-28T00:52,2010-01-28T12:43,22.15,0,0,0,0,23.6,42.5,47,5,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/29/2010,3,29.9,24.6,26.8,32.7,27.5,29.5,2010-01-29T00:52,2010-01-29T12:44,21.82,0,0,0,0,25.5,45.7,49,4.92,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/30/2010,63,27.2,23.3,24.8,30.3,26.2,27.8,2010-01-30T00:53,2010-01-30T12:44,11.94,35.4,35.4,0,13,19.9,42.5,49,2.54,6.2000046,81.20001,12,Sri Lanka,Hambantota
1/31/2010,53,28.6,23.7,25.8,32.4,26.8,29.5,2010-01-31T00:53,2010-01-31T12:44,17.34,0.9,0.9,0,2,22.1,37.8,52,3.52,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/1/2010,53,28.4,24,26,32.8,28.1,30.3,2010-02-01T00:53,2010-02-01T12:44,16.47,0.6,0.6,0,1,17.8,34.2,54,3.36,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/2/2010,2,29.2,24.3,26.3,32.7,28,29.8,2010-02-02T00:53,2010-02-02T12:45,20.37,0,0,0,0,22.7,38.2,52,4.24,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/3/2010,0,30,23.8,26.4,34.3,26.6,29.5,2010-02-03T00:53,2010-02-03T12:45,22.59,0,0,0,0,16.6,31,55,4.89,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/4/2010,1,29.9,23.6,26.3,33.8,26.2,29.2,2010-02-04T00:53,2010-02-04T12:45,24.06,0,0,0,0,17.4,31.3,53,5.21,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/5/2010,1,30.3,23.8,26.6,35.2,26.1,29.6,2010-02-05T00:52,2010-02-05T12:45,23.06,0,0,0,0,14.8,28.8,47,5.16,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/6/2010,1,30,23.6,26.4,33.6,26.1,28.7,2010-02-06T00:52,2010-02-06T12:46,24.33,0,0,0,0,21.6,39.2,48,5.46,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/7/2010,1,29.6,23.6,26.3,32.1,25.1,27.9,2010-02-07T00:52,2010-02-07T12:46,23.65,0,0,0,0,22.2,41,50,5.63,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/8/2010,3,29.6,23.5,26.2,32.5,25.2,28.2,2010-02-08T00:52,2010-02-08T12:46,20.52,0,0,0,0,17.2,35.6,58,5,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/9/2010,51,27.5,24.3,25.8,30.5,26.2,28.7,2010-02-09T00:52,2010-02-09T12:46,8.74,0.2,0.2,0,1,14.4,25.6,46,2.45,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/10/2010,53,29.2,24.6,26.7,34.2,28.3,30.8,2010-02-10T00:52,2010-02-10T12:46,17.54,1,1,0,5,15.3,29.5,56,3.73,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/11/2010,3,29.3,24.6,26.6,33,28.3,30.8,2010-02-11T00:52,2010-02-11T12:46,12,0,0,0,0,15.6,28.4,56,2.78,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/12/2010,51,29.3,24.6,26.9,33.1,29.2,30.8,2010-02-12T00:52,2010-02-12T12:47,14.34,1.2,1.2,0,4,19.5,34.6,59,3.35,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/13/2010,51,29.9,24.2,27.1,35.5,28.2,31.5,2010-02-13T00:52,2010-02-13T12:47,21.82,0.4,0.4,0,2,17.2,33.5,65,4.43,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/14/2010,1,30.7,23.8,26.8,36.5,26.8,30.5,2010-02-14T00:51,2010-02-14T12:47,23.49,0,0,0,0,13.3,24.8,70,5.13,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/15/2010,1,30.1,23.5,26.6,33.7,26.4,29.3,2010-02-15T00:51,2010-02-15T12:47,25.83,0,0,0,0,18.8,34.9,54,5.74,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/16/2010,61,29.4,24,26.2,34.2,27.2,30.3,2010-02-16T00:51,2010-02-16T12:47,17.45,3.7,3.7,0,9,18.3,38.5,54,3.61,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/17/2010,53,29.7,24.4,26.9,33.7,28.3,30.7,2010-02-17T00:51,2010-02-17T12:47,18.43,1.4,1.4,0,5,21.2,38.2,55,3.99,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/18/2010,3,30.7,24,27.1,36.1,27.8,31.3,2010-02-18T00:51,2010-02-18T12:47,25.76,0,0,0,0,13.6,26.6,65,5.35,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/19/2010,3,30.5,23.7,26.8,35.5,28,30.6,2010-02-19T00:50,2010-02-19T12:47,21.7,0,0,0,0,15.4,30.2,76,4.76,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/20/2010,1,31.4,23.7,27.6,37.4,28.1,32.2,2010-02-20T00:50,2010-02-20T12:47,26,0,0,0,0,13.3,24.5,71,5.49,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/21/2010,1,31.1,24.5,27.4,35.1,28,30.8,2010-02-21T00:50,2010-02-21T12:47,26.11,0,0,0,0,18.8,34.9,62,5.77,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/22/2010,1,31.6,24.3,27.6,35,27.6,30.4,2010-02-22T00:50,2010-02-22T12:47,26.3,0,0,0,0,23.6,42.8,60,6.02,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/23/2010,1,31,23.5,27,35,27.6,30.2,2010-02-23T00:49,2010-02-23T12:48,26.25,0,0,0,0,19.4,33.1,67,5.8,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/24/2010,0,30.7,22.5,26.5,35.1,26.3,30.1,2010-02-24T00:49,2010-02-24T12:48,26.28,0,0,0,0,15.3,28.1,78,5.62,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/25/2010,1,31.1,22.4,27.1,37.5,26.2,31.9,2010-02-25T00:49,2010-02-25T12:48,25.57,0,0,0,0,14.2,27.4,128,5.36,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/26/2010,2,31.5,23.7,27.5,37.3,28.3,32.4,2010-02-26T00:48,2010-02-26T12:48,25.21,0,0,0,0,14.8,27.7,103,5.36,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/27/2010,3,31.7,23.6,27.4,35.7,27.6,30.5,2010-02-27T00:48,2010-02-27T12:47,25.8,0,0,0,0,19.6,35.3,75,6.03,6.2000046,81.20001,12,Sri Lanka,Hambantota
2/28/2010,1,31.4,23.9,27.5,35.5,28.1,30.9,2010-02-28T00:48,2010-02-28T12:47,26.24,0,0,0,0,18.7,35.6,76,5.89,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/1/2010,1,31.5,23.6,27.3,35.1,26.4,30.1,2010-03-01T00:47,2010-03-01T12:47,26.22,0,0,0,0,19.6,35.3,67,6.09,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/2/2010,2,31.7,23.2,27.2,36.3,25.9,30.4,2010-03-02T00:47,2010-03-02T12:47,26.09,0,0,0,0,16.3,31,82,5.8,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/3/2010,2,31.1,23.8,27.4,36.6,27.1,31.4,2010-03-03T00:47,2010-03-03T12:47,24.65,0,0,0,0,14,25.2,91,5.4,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/4/2010,51,31.3,23.5,27.6,36.7,27.9,32,2010-03-04T00:46,2010-03-04T12:47,23.86,0.2,0.2,0,1,14.1,28.8,188,5.13,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/5/2010,2,31.7,23.6,27.4,37.2,27.4,31.5,2010-03-05T00:46,2010-03-05T12:47,26.64,0,0,0,0,17.1,32.4,227,5.78,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/6/2010,3,30.9,24.1,27.4,34,27.9,30.3,2010-03-06T00:45,2010-03-06T12:47,20.37,0,0,0,0,17.8,32,233,4.93,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/7/2010,1,33.2,24.6,28.5,40.3,28.3,33.1,2010-03-07T00:45,2010-03-07T12:47,25.91,0,0,0,0,19.5,38.5,122,5.77,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/8/2010,3,31.8,25.2,28.6,37.4,30.6,33.2,2010-03-08T00:45,2010-03-08T12:47,23.06,0,0,0,0,17.6,34.9,103,5.17,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/9/2010,1,32,25.5,28.4,36.2,29.3,31.9,2010-03-09T00:44,2010-03-09T12:47,26.22,0,0,0,0,21.2,38.5,80,6.15,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/10/2010,1,32.2,25.5,28.6,35,29.2,31.2,2010-03-10T00:44,2010-03-10T12:47,25.14,0,0,0,0,23,41.8,63,6.32,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/11/2010,51,32.6,25.5,28.9,35.1,28.9,31.3,2010-03-11T00:43,2010-03-11T12:47,25.46,0.1,0.1,0,1,23.1,43.6,63,6.57,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/12/2010,51,31.9,25.7,28.5,35.5,29.3,31.8,2010-03-12T00:43,2010-03-12T12:47,21.3,0.4,0.4,0,1,22.3,42.8,66,5.3,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/13/2010,51,32.1,25.9,28.7,36.2,30,32.6,2010-03-13T00:43,2010-03-13T12:47,23.26,0.2,0.2,0,1,24.5,42.5,63,5.45,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/14/2010,51,31.7,25.3,28.4,36.8,30.5,33.1,2010-03-14T00:42,2010-03-14T12:47,22.74,0.6,0.6,0,4,17.3,34.2,66,5.06,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/15/2010,1,32.8,25.2,28.6,38.1,30.2,33.4,2010-03-15T00:42,2010-03-15T12:46,25.33,0,0,0,0,17.2,32,82,5.64,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/16/2010,0,32.9,24.8,28.5,38.7,29.1,32.9,2010-03-16T00:41,2010-03-16T12:46,26.06,0,0,0,0,16.1,32,85,5.9,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/17/2010,1,32.8,24.7,28.5,36.5,28.9,31.5,2010-03-17T00:41,2010-03-17T12:46,25.65,0,0,0,0,24.3,41.8,64,6.41,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/18/2010,51,31.5,25,28.4,35.4,28.6,31.8,2010-03-18T00:40,2010-03-18T12:46,22.94,0.1,0.1,0,1,20.1,41,55,5.58,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/19/2010,53,32.2,25.4,28.4,36.1,29.9,32.3,2010-03-19T00:40,2010-03-19T12:46,21.28,0.8,0.8,0,1,20,41,59,5.06,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/20/2010,1,33,25,29.1,37,29.5,33.3,2010-03-20T00:39,2010-03-20T12:46,25.36,0,0,0,0,20.8,38.5,65,5.97,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/21/2010,51,33.1,25.1,28.5,39.1,30.1,33.5,2010-03-21T00:39,2010-03-21T12:46,24.8,0.1,0.1,0,1,15.3,30.6,140,5.43,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/22/2010,51,32.2,25,28.2,39.1,30.4,33.6,2010-03-22T00:38,2010-03-22T12:46,24.35,0.7,0.7,0,5,11.7,25.6,166,5.18,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/23/2010,53,31.5,24.9,28.2,37.5,30.3,33.6,2010-03-23T00:38,2010-03-23T12:45,20.83,1.3,1.3,0,4,11.8,26.6,178,4.42,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/24/2010,63,30.1,25.3,27.5,36.2,31.2,33.3,2010-03-24T00:37,2010-03-24T12:45,19.73,17.4,17.4,0,10,12.9,29.5,170,3.94,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/25/2010,51,31.8,25.3,28.5,38.1,30.6,33.8,2010-03-25T00:37,2010-03-25T12:45,21.68,0.8,0.8,0,4,13,25.2,113,4.7,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/26/2010,2,32,24.7,28.6,38.3,29.9,34,2010-03-26T00:36,2010-03-26T12:45,24.15,0,0,0,0,11.8,25.6,212,5.2,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/27/2010,61,31.5,26.3,28.5,37,31.4,34.1,2010-03-27T00:36,2010-03-27T12:45,19.92,5.4,5.4,0,5,12.8,25.6,254,4.33,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/28/2010,53,30.5,25.8,28.1,37.9,31.8,34,2010-03-28T00:36,2010-03-28T12:45,14.19,2.1,2.1,0,7,7.1,17.3,120,3.11,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/29/2010,61,31.3,25.2,27.9,39.8,31.1,34.4,2010-03-29T00:35,2010-03-29T12:45,22.17,5.3,5.3,0,5,6.7,17.6,196,4.59,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/30/2010,55,31.9,25.9,28.3,39.2,30.5,34,2010-03-30T00:35,2010-03-30T12:45,23.34,1.5,1.5,0,3,14,27.7,234,4.99,6.2000046,81.20001,12,Sri Lanka,Hambantota
3/31/2010,63,31.6,25.9,28.2,37.4,30.5,32.7,2010-03-31T00:34,2010-03-31T12:44,22.42,4.4,4.4,0,3,19.2,37.8,256,4.94,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/1/2010,61,33.1,26.3,28.9,39,30.8,33.7,2010-04-01T00:34,2010-04-01T12:44,23.95,2.2,2.2,0,3,16.5,32.8,262,5.43,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/2/2010,1,32.8,26.2,29.3,39.7,31.4,34.8,2010-04-02T00:33,2010-04-02T12:44,24.2,0,0,0,0,12.5,24.5,243,5.35,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/3/2010,51,32.4,25,28.7,39.4,31.1,34.6,2010-04-03T00:33,2010-04-03T12:44,24.22,0.1,0.1,0,1,11.6,24.5,240,5.2,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/4/2010,55,31.1,25.1,27.8,38.1,30.3,33.6,2010-04-04T00:32,2010-04-04T12:44,22.12,2.9,2.9,0,9,12.1,24.1,201,4.57,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/5/2010,63,31.8,25.1,27.9,38.8,31.2,34,2010-04-05T00:32,2010-04-05T12:44,22.67,8.6,8.6,0,4,10.2,22,240,4.74,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/6/2010,63,31.6,25,28.1,39,31.2,34.4,2010-04-06T00:31,2010-04-06T12:44,22.59,8.6,8.6,0,4,9.7,29.2,89,4.65,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/7/2010,63,30.9,25.3,27.6,36.8,29.4,32.7,2010-04-07T00:31,2010-04-07T12:44,21.48,8.5,8.5,0,11,14,29.2,83,4.5,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/8/2010,51,30.7,25.4,28.2,37.5,30.9,33.7,2010-04-08T00:30,2010-04-08T12:43,20.21,0.2,0.2,0,1,15.2,33.5,76,4.28,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/9/2010,63,30.8,25.4,27.8,37.8,31.5,33.8,2010-04-09T00:30,2010-04-09T12:43,22.05,7,7,0,7,12.8,29.5,87,4.44,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/10/2010,63,30.4,25.2,27.5,36.8,31.2,33.5,2010-04-10T00:30,2010-04-10T12:43,17.22,5.9,5.9,0,6,12.7,20.9,135,3.6,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/11/2010,53,30.7,25.4,28.1,37.7,31.6,34.3,2010-04-11T00:29,2010-04-11T12:43,21.46,1.4,1.4,0,5,11.1,22.7,180,4.39,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/12/2010,61,30.2,26.1,28.2,36.9,31.6,33.8,2010-04-12T00:29,2010-04-12T12:43,18.37,2.3,2.3,0,5,12.6,26.3,245,3.89,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/13/2010,53,31.8,26.3,28.6,37.9,30.3,33.6,2010-04-13T00:28,2010-04-13T12:43,20.89,1.5,1.5,0,6,17.6,34.6,252,4.6,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/14/2010,53,29.4,25.8,27.1,33.6,30.3,31.9,2010-04-14T00:28,2010-04-14T12:43,9.03,3.2,3.2,0,8,17.5,30.2,257,2.21,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/15/2010,2,31.9,25.7,28.7,39.6,31.2,34.7,2010-04-15T00:27,2010-04-15T12:43,23.65,0,0,0,0,8.9,20.5,225,5.03,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/16/2010,63,31.8,26.2,28.2,39.3,31.7,34.3,2010-04-16T00:27,2010-04-16T12:43,23.15,4.9,4.9,0,5,11,24.1,241,4.81,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/17/2010,61,31.3,25.9,28.1,38.8,31.5,34.2,2010-04-17T00:27,2010-04-17T12:43,21.44,6,6,0,4,10.5,25.2,237,4.46,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/18/2010,63,31.4,25.8,28.1,38.8,31.5,34.1,2010-04-18T00:26,2010-04-18T12:43,21.97,5.7,5.7,0,3,10.3,23.8,238,4.57,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/19/2010,63,30.9,26.2,27.9,37.3,31.5,33.3,2010-04-19T00:26,2010-04-19T12:42,21.01,4.3,4.3,0,5,17.1,34.2,246,4.3,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/20/2010,63,31.8,26,28,39.1,31.1,33.5,2010-04-20T00:26,2010-04-20T12:42,22.44,8.3,8.3,0,11,14.3,27.7,249,4.66,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/21/2010,63,31.3,26.3,27.9,37.7,30.8,32.7,2010-04-21T00:25,2010-04-21T12:42,20.3,5.2,5.2,0,8,18.9,36.4,246,4.31,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/22/2010,63,31.2,26,28.2,37,30.6,33.3,2010-04-22T00:25,2010-04-22T12:42,21.2,5.4,5.4,0,8,17.8,33.8,251,4.48,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/23/2010,63,30.6,26,27.9,36,31.1,33,2010-04-23T00:25,2010-04-23T12:42,17.69,7.9,7.9,0,5,19,35.6,247,3.75,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/24/2010,63,30.7,26.1,27.7,37.6,31.5,33.2,2010-04-24T00:24,2010-04-24T12:42,17.15,9.5,9.5,0,10,17.7,33.8,259,3.55,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/25/2010,61,30.9,26.1,27.7,37.7,31.8,33.6,2010-04-25T00:24,2010-04-25T12:42,18.36,6.2,6.2,0,10,11,22.7,249,3.78,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/26/2010,63,31.2,25.9,27.9,38,31.2,33.7,2010-04-26T00:24,2010-04-26T12:42,20.64,8.5,8.5,0,3,11.1,23.8,246,4.22,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/27/2010,61,31.2,25.1,27.7,38.7,31.1,34,2010-04-27T00:23,2010-04-27T12:42,21.96,3.3,3.3,0,5,9.6,24.1,257,4.46,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/28/2010,53,30.7,25.1,28.1,38.4,31.1,34.7,2010-04-28T00:23,2010-04-28T12:42,22.06,1.5,1.5,0,4,9,20.5,113,4.48,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/29/2010,61,30.8,25.5,27.9,38.3,31.2,34,2010-04-29T00:23,2010-04-29T12:42,22.27,3.7,3.7,0,11,14.1,27.7,92,4.45,6.2000046,81.20001,12,Sri Lanka,Hambantota
4/30/2010,53,30.8,25.3,27.8,38.2,30.9,33.9,2010-04-30T00:22,2010-04-30T12:42,23.26,1.5,1.5,0,6,12.5,27,146,4.71,6.2000046,81.20001,12,Sri Lanka,Hambantota
5/1/2010,61,31.4,25.6,27.9,38.9,31.1,34.1,2010-05-01T00:22,2010-05-01T12:42,22.55,5.1,5.1,0,7,11.1,24.1,255,4.61,6.2000046,81.20001,12,Sri Lanka,Hambantota
5/2/2010,61,31.3,25.7,28,39,31.7,34.4,2010-05-02T00:22,2010-05-02T12:42,20.98,6.9,6.9,0,7,8.2,20.2,205,4.36,6.2000046,81.20001,12,Sri Lanka,Hambantota
5/3/2010,63,30.5,25.5,27.9,38.3,31.5,33.8,2010-05-03T00:22,2010-05-03T12:42,19.51,4.8,4.8,0,6,13.7,25.9,234,3.98,6.2000046,81.20001,12,Sri Lanka,Hambantota
5/4/2010,61,31.1,26.4,28.4,37.8,31.5,33.9,2010-05-04T00:21,2010-05-04T12:42,22.31,2.9,2.9,0,4,16.7,32.4,248,4.58,6.2000046,81.20001,12,Sri Lanka,Hambantota
5/5/2010,51,30.4,26.4,28.5,36.3,31.3,33.3,2010-05-05T00:21,2010-05-05T12:42,20.58,0.3,0.3,0,2,18.9,34.9,250,4.45,6.2000046,81.20001,12,Sri Lanka,Hambantota
5/6/2010,63,31.1,26.2,27.9,37.9,31.7,33.5,2010-05-06T00:21,2010-05-06T12:42,16.88,11.2,11.2,0,7,14.4,28.8,241,3.51,6.2000046,81.20001,12,Sri Lanka,Hambantota
5/7/2010,63,31.1,26.1,27.8,37.3,31,33.3,2010-05-07T00:21,2010-05-07T12:42,20.47,6.9,6.9,0,10,15.6,31.3,246,4.17,6.2000046,81.20001,12,Sri Lanka,Hambantota
