time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city
1/29/2010,3,29.8,23.2,25.8,32.1,25.7,27.8,2010-01-29T00:57,2010-01-29T12:45,17.84,0,0,0,0,20,46.4,43,4.26,7.5,80.399994,124,Sri Lanka,Kurunegala
1/30/2010,55,26.4,22.3,24.3,28.3,23.9,26.6,2010-01-30T00:57,2010-01-30T12:45,8.8,3.7,3.7,0,6,17.6,41.4,46,2.34,7.5,80.399994,124,Sri Lanka,Kurunegala
1/31/2010,51,28.7,22.3,25.4,31,24,27.8,2010-01-31T00:57,2010-01-31T12:45,16.2,0.4,0.4,0,2,19.4,43.6,43,3.68,7.5,80.399994,124,Sri Lanka,Kurunegala
2/1/2010,51,29,23.3,25.6,32.9,25.9,28.7,2010-02-01T00:57,2010-02-01T12:46,17.3,0.2,0.2,0,1,15.6,38.5,47,3.77,7.5,80.399994,124,Sri Lanka,Kurunegala
2/2/2010,61,29,22.8,25.2,31.8,25.6,27.7,2010-02-02T00:57,2010-02-02T12:46,17.2,2.8,2.8,0,5,18.4,40.3,42,3.73,7.5,80.399994,124,Sri Lanka,Kurunegala
2/3/2010,3,29.3,22.3,25.2,31.7,24.6,27.3,2010-02-03T00:57,2010-02-03T12:46,20.1,0,0,0,0,17.8,40.7,41,4.47,7.5,80.399994,124,Sri Lanka,Kurunegala
2/4/2010,1,30.1,22,25.3,33.6,23.9,27.3,2010-02-04T00:57,2010-02-04T12:47,22.71,0,0,0,0,15.3,36.7,44,5.08,7.5,80.399994,124,Sri Lanka,Kurunegala
2/5/2010,1,30.3,21.9,25.6,33.3,23.9,27.6,2010-02-05T00:57,2010-02-05T12:47,22.89,0,0,0,0,16.4,35.6,43,5.24,7.5,80.399994,124,Sri Lanka,Kurunegala
2/6/2010,2,29.9,22.5,25.5,31.9,24,26.8,2010-02-06T00:57,2010-02-06T12:47,21.38,0,0,0,0,20.5,45.7,50,5.15,7.5,80.399994,124,Sri Lanka,Kurunegala
2/7/2010,2,29.4,21.2,25.1,31.3,22.4,26.2,2010-02-07T00:57,2010-02-07T12:47,21.64,0,0,0,0,20.8,49,49,5.22,7.5,80.399994,124,Sri Lanka,Kurunegala
2/8/2010,3,30,20.8,25.2,32,22,26.6,2010-02-08T00:57,2010-02-08T12:48,24.38,0,0,0,0,18.1,43.9,46,5.49,7.5,80.399994,124,Sri Lanka,Kurunegala
2/9/2010,51,26.8,21.7,24.5,29,23.1,27,2010-02-09T00:57,2010-02-09T12:48,10.9,0.2,0.2,0,1,12.5,32,53,2.66,7.5,80.399994,124,Sri Lanka,Kurunegala
2/10/2010,51,30.9,22.1,26.5,35.5,25.9,30.4,2010-02-10T00:56,2010-02-10T12:48,17.24,0.2,0.2,0,1,13.8,31.7,33,3.89,7.5,80.399994,124,Sri Lanka,Kurunegala
2/11/2010,3,30.1,23.7,26.5,32.6,27.3,29.8,2010-02-11T00:56,2010-02-11T12:48,12.31,0,0,0,0,12.2,29.9,46,3,7.5,80.399994,124,Sri Lanka,Kurunegala
2/12/2010,51,28.9,23.3,25.9,31.9,26.9,29.3,2010-02-12T00:56,2010-02-12T12:48,8.11,0.3,0.3,0,3,15.1,31.3,40,2.27,7.5,80.399994,124,Sri Lanka,Kurunegala
2/13/2010,51,32,23.5,27.4,36.2,26.8,31.2,2010-02-13T00:56,2010-02-13T12:49,20.54,0.1,0.1,0,1,14.5,35.3,44,4.56,7.5,80.399994,124,Sri Lanka,Kurunegala
2/14/2010,2,32.9,22.9,27.2,36.6,26.3,30.4,2010-02-14T00:56,2010-02-14T12:49,24.55,0,0,0,0,11.2,28.1,54,5.45,7.5,80.399994,124,Sri Lanka,Kurunegala
2/15/2010,2,32.8,22.8,26.8,36,25.7,29.3,2010-02-15T00:55,2010-02-15T12:49,25.12,0,0,0,0,16,36.4,61,5.83,7.5,80.399994,124,Sri Lanka,Kurunegala
2/16/2010,63,29.6,22.7,25.7,32.7,25.8,29.2,2010-02-16T00:55,2010-02-16T12:49,15.38,5.7,5.7,0,13,13.3,36.7,53,3.36,7.5,80.399994,124,Sri Lanka,Kurunegala
2/17/2010,51,32.2,23.9,27.2,37,27.8,31.1,2010-02-17T00:55,2010-02-17T12:49,19.21,0.3,0.3,0,1,14.8,36,52,4.39,7.5,80.399994,124,Sri Lanka,Kurunegala
2/18/2010,2,33.8,23.1,27.8,38.7,27.6,31.8,2010-02-18T00:55,2010-02-18T12:49,23.1,0,0,0,0,9.9,21.6,286,5.13,7.5,80.399994,124,Sri Lanka,Kurunegala
2/19/2010,3,33.2,22.7,27.6,37.8,27.2,31.9,2010-02-19T00:54,2010-02-19T12:49,22.05,0,0,0,0,8.7,23.8,41,4.82,7.5,80.399994,124,Sri Lanka,Kurunegala
2/20/2010,3,33.7,23.1,27.9,38.7,27.3,32,2010-02-20T00:54,2010-02-20T12:49,21,0,0,0,0,6.5,21.6,30,4.6,7.5,80.399994,124,Sri Lanka,Kurunegala
2/21/2010,1,34,22.8,27.9,37.1,25.3,30.7,2010-02-21T00:54,2010-02-21T12:49,25.32,0,0,0,0,13.6,34.9,63,6.06,7.5,80.399994,124,Sri Lanka,Kurunegala
2/22/2010,1,34.3,22.5,28,36.6,24.7,30.6,2010-02-22T00:54,2010-02-22T12:50,26.05,0,0,0,0,19,43.9,68,6.36,7.5,80.399994,124,Sri Lanka,Kurunegala
2/23/2010,1,34.1,22.1,27.7,36.5,25.4,30.4,2010-02-23T00:53,2010-02-23T12:50,24.39,0,0,0,0,12.6,32,77,5.57,7.5,80.399994,124,Sri Lanka,Kurunegala
2/24/2010,2,33.9,22,27.9,38.1,25.1,31.4,2010-02-24T00:53,2010-02-24T12:50,21.51,0,0,0,0,8.6,20.2,246,4.87,7.5,80.399994,124,Sri Lanka,Kurunegala
2/25/2010,2,33.9,22.3,28.2,38.4,26.9,32.4,2010-02-25T00:53,2010-02-25T12:50,22.22,0,0,0,0,11.7,26.6,275,5.14,7.5,80.399994,124,Sri Lanka,Kurunegala
2/26/2010,2,34.7,22.7,28.6,38.6,26.1,32.4,2010-02-26T00:52,2010-02-26T12:50,23.74,0,0,0,0,8.4,26.6,356,5.45,7.5,80.399994,124,Sri Lanka,Kurunegala
2/27/2010,0,35.4,21.6,28.2,37.4,24.7,30.5,2010-02-27T00:52,2010-02-27T12:50,26.37,0,0,0,0,15.9,40,65,6.45,7.5,80.399994,124,Sri Lanka,Kurunegala
2/28/2010,1,36,22,28.8,38.3,25.2,31.7,2010-02-28T00:51,2010-02-28T12:50,26.26,0,0,0,0,10.4,32.4,27,5.99,7.5,80.399994,124,Sri Lanka,Kurunegala
3/1/2010,1,34.3,21.7,28,37.2,24.7,30.2,2010-03-01T00:51,2010-03-01T12:50,26,0,0,0,0,11,28.8,59,6.25,7.5,80.399994,124,Sri Lanka,Kurunegala
3/2/2010,1,35,21.2,28,37.6,23.6,30.1,2010-03-02T00:51,2010-03-02T12:50,26.67,0,0,0,0,10.3,25.9,354,6.09,7.5,80.399994,124,Sri Lanka,Kurunegala
3/3/2010,2,35.9,21.9,28.8,38.4,24.7,31,2010-03-03T00:50,2010-03-03T12:50,26.76,0,0,0,0,9,25.2,271,6.25,7.5,80.399994,124,Sri Lanka,Kurunegala
3/4/2010,3,33.7,22.6,27.7,37.5,26.5,31.4,2010-03-04T00:50,2010-03-04T12:50,22.14,0,0,0,0,13,34.2,232,5.14,7.5,80.399994,124,Sri Lanka,Kurunegala
3/5/2010,2,34.6,22.2,28.1,36.6,25.8,31,2010-03-05T00:49,2010-03-05T12:50,24.82,0,0,0,0,15.9,37.8,230,6.03,7.5,80.399994,124,Sri Lanka,Kurunegala
